Date,High,Low,Open,Close,Volume,Adj Close
2017-10-23,55.33333206176758,50.0,50.0,54.30500030517578,100373940.0,51.381553649902344
2017-10-24,54.50166702270508,53.17499923706055,53.83333206176758,53.4466667175293,6492840.0,50.56942367553711
2017-10-25,53.36666488647461,51.52166748046875,53.33333206176758,52.10166549682617,4222440.0,49.29682540893555
2017-10-26,53.0,51.03666687011719,51.74833297729492,52.08833312988281,2614500.0,49.284217834472656
2017-10-27,52.49333190917969,51.70333480834961,52.0,52.16999816894531,934440.0,49.361488342285156
2017-10-30,52.70500183105469,51.95000076293945,52.16999816894531,52.23833465576172,1407270.0,49.42613983154297
2017-10-31,52.4283332824707,51.36666488647461,52.03333282470703,51.80833435058594,707760.0,49.01929473876953
2017-11-01,52.33333206176758,51.293331146240234,51.676666259765625,51.97833251953125,2795550.0,49.180137634277344
2017-11-02,52.5,51.666664123535156,52.0,52.10499954223633,866490.0,49.299983978271484
2017-11-03,54.0,51.766666412353516,51.766666412353516,53.07666778564453,2843490.0,50.21934509277344
2017-11-06,53.96666717529297,52.666664123535156,52.66999816894531,53.42166519165039,1441230.0,50.54576873779297
2017-11-07,53.95000076293945,53.003334045410156,53.666664123535156,53.56666564941406,1541490.0,50.68296813964844
2017-11-08,53.95000076293945,50.36666488647461,53.400001525878906,52.86666488647461,742950.0,50.020652770996094
2017-11-09,53.724998474121094,51.93333435058594,52.86666488647461,53.33833312988281,791370.0,50.466922760009766
2017-11-10,53.666664123535156,52.733333587646484,52.733333587646484,53.22166442871094,511200.0,50.35654067993164
2017-11-13,53.371665954589844,52.301666259765625,52.95000076293945,52.4283332824707,380340.0,49.60590744018555
2017-11-14,52.788333892822266,51.349998474121094,52.5,51.4283332824707,327570.0,48.65974807739258
2017-11-15,51.83000183105469,50.29999923706055,51.83000183105469,50.38166427612305,367980.0,47.6694221496582
2017-11-16,51.099998474121094,49.666664123535156,51.099998474121094,50.2783317565918,3154470.0,47.571651458740234
2017-11-17,50.83000183105469,50.166664123535156,50.5,50.461666107177734,310740.0,47.7451171875
2017-11-20,51.598331451416016,50.0,50.790000915527344,50.13833236694336,515640.0,47.4391975402832
2017-11-21,50.733333587646484,50.16999816894531,50.16999816894531,50.52000045776367,249480.0,47.80031204223633
2017-11-22,52.633331298828125,50.20000076293945,50.20000076293945,51.9283332824707,645750.0,49.13283157348633
2017-11-23,52.43333435058594,51.23666763305664,52.220001220703125,51.88999938964844,1156170.0,49.09656524658203
