Date,High,Low,Open,Close,Volume,Adj Close
2012-11-19,385.47113037109375,377.1004638671875,383.9851989746094,383.5146789550781,9564034.0,357.2492980957031
2012-11-20,386.6846008300781,377.521484375,386.6846008300781,379.0816955566406,4353800.0,353.119873046875
2012-11-21,383.3165283203125,376.97662353515625,379.6512756347656,381.9792175292969,3974851.0,355.8189392089844
2012-11-22,383.21746826171875,377.125244140625,382.8955383300781,379.329345703125,4839706.0,353.3505859375
2012-11-23,384.25762939453125,379.40362548828125,379.40362548828125,383.24224853515625,3447158.0,356.9955749511719
2012-11-26,386.06549072265625,381.8801574707031,383.8118591308594,383.1927185058594,2096510.0,356.9493408203125
2012-11-27,390.30035400390625,383.3660583496094,384.85198974609375,389.7059631347656,4988158.0,363.01654052734375
2012-11-29,398.2252197265625,387.65045166015625,389.3097229003906,395.4019775390625,9051975.0,368.32244873046875
2012-11-30,400.2064514160156,391.29095458984375,394.28753662109375,393.12359619140625,8420025.0,366.20013427734375
2012-12-03,399.7111511230469,391.1671142578125,393.7674865722656,398.2252197265625,4762756.0,370.95233154296875
2012-12-04,408.97332763671875,399.2158203125,399.2901306152344,408.47802734375,7051360.0,380.5030517578125
2012-12-05,414.61981201171875,406.4472961425781,410.2363586425781,412.3909606933594,6237831.0,384.1479797363281
2012-12-06,418.9537353515625,407.1407165527344,414.05023193359375,417.9878845214844,5323356.0,389.3615417480469
2012-12-07,420.86065673828125,411.3260498046875,416.5762634277344,413.3815612792969,6086633.0,385.0707092285156
2012-12-10,415.04083251953125,406.76922607421875,413.3815612792969,410.2611389160156,3774070.0,382.1640319824219
2012-12-11,415.23895263671875,403.4259338378906,412.09375,406.17486572265625,7500949.0,378.3575439453125
2012-12-12,413.4806213378906,405.8281555175781,408.6266174316406,412.3909606933594,4671957.0,384.1479797363281
2012-12-13,416.551513671875,411.30126953125,412.3909606933594,413.20819091796875,5354821.0,384.90924072265625
2012-12-14,419.4242858886719,410.3601989746094,413.33203125,415.6847229003906,4130622.0,387.21612548828125
2012-12-17,418.23553466796875,411.59844970703125,413.33203125,413.1586608886719,3344204.0,384.86309814453125
2012-12-18,415.7837829589844,409.1219482421875,413.33203125,411.79656982421875,3690237.0,383.5942687988281
2012-12-19,417.56689453125,413.109130859375,413.6787414550781,415.8085632324219,4023813.0,387.3315124511719
2012-12-20,417.02203369140625,410.8554992675781,417.02203369140625,414.9913024902344,4420048.0,386.5701599121094
2012-12-21,413.33203125,407.2397766113281,412.5890808105469,408.7504577636719,4339348.0,380.7567443847656
2012-12-24,409.79058837890625,403.97076416015625,408.9237976074219,406.496826171875,2632412.0,378.657470703125
2012-12-26,414.02545166015625,407.1407165527344,407.1407165527344,410.2363586425781,2687673.0,382.14093017578125
2012-12-27,412.09375,403.7231140136719,411.2517395019531,405.0108947753906,7431009.0,377.2733154296875
2012-12-28,419.0280456542969,406.9178161621094,407.8836669921875,416.1800231933594,6715100.0,387.677490234375
2012-12-31,420.9101867675781,414.4712219238281,416.2048034667969,415.83331298828125,4490742.0,387.35455322265625
2013-01-01,419.3252258300781,415.6104431152344,418.03741455078125,416.4029235839844,3152667.0,387.8851013183594
2013-01-02,423.9810791015625,417.3192443847656,418.03741455078125,419.9938659667969,6203434.0,391.23016357421875
2013-01-03,426.9529113769531,418.3345947265625,420.3158264160156,426.3337707519531,7968629.0,397.1358642578125
2013-01-04,428.2406921386719,422.767578125,426.90338134765625,426.8786315917969,6140890.0,397.6434020996094
2013-01-07,431.41064453125,421.9007873535156,428.7855529785156,424.27825927734375,7064261.0,395.22113037109375
2013-01-08,425.0212097167969,419.9691162109375,423.5353088378906,421.3312072753906,6448905.0,392.4759216308594
2013-01-09,425.88800048828125,420.340576171875,422.197998046875,422.3465881347656,7878644.0,393.4217834472656
2013-01-10,425.4422302246094,419.5233459472656,424.8478698730469,421.0340270996094,4264172.0,392.1990661621094
2013-01-11,422.49517822265625,414.1988220214844,422.2475280761719,416.0066833496094,3715209.0,387.51605224609375
2013-01-14,422.49517822265625,415.5609130859375,416.551513671875,419.7957458496094,3258598.0,391.0455627441406
2013-01-15,421.9007873535156,415.0655822753906,419.1023254394531,419.5976257324219,4793989.0,390.8610534667969
2013-01-16,431.3611145019531,419.05279541015625,419.05279541015625,426.6309509277344,9022900.0,397.4126892089844
2013-01-17,442.57977294921875,425.8384704589844,427.00244140625,440.8214416503906,10207239.0,410.63134765625
2013-01-18,447.23565673828125,438.6668701171875,443.2979736328125,445.8735656738281,10501297.0,415.3374328613281
2013-01-21,473.0162658691406,454.7147521972656,464.6456298828125,455.65582275390625,20286308.0,424.4497985839844
2013-01-22,460.9803771972656,453.47650146484375,455.68060302734375,455.7053527832031,8613623.0,424.4958801269531
